,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
486,เจ้าหมู❤,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,7,แค่ไปตกบรรไดแล้วไหงมาอยู่อีกโลกนึงได้คะ คุณผู้อ่านนนนนนนนนนนนนน!!!!,33.0,จบ,1.0,https://cdn.readawrite.com/articles/289/288706/thumbnail/small.gif,7.0,"ต่างโลก,นิยายแฟนตาซี,ปีศาจ,โรงเรียน,เวทมนตร์",The Black Rabbit !!?,https://www.readawrite.com/a/cz6pnq,1091,,,,,,0.0,0.0,3.75,4.0,5.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
487,อินทราวุธ,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เมื่อแผ่นพิภพมีจำกัด แต่ความต้องการเป็นใหญ่มีไม่จำกัด ผู้แข็งแกร่งที่สุดเท่านั้นสามารถครอบครอง สงครา,3.0,จบ,2.0,https://cdn.readawrite.com/articles/291/290266/thumbnail/small.gif,0.0,"เวทมนตร์,สัตว์ประหลาด,นิยายแฟนตาซี,ปีศาจ,ผจญภัย,ย้อนยุค,สงคราม",เวทย์อมฤต พิชิตมาร,https://www.readawrite.com/a/cz6qxb,320,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
488,Aporlo,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,14,เมื่อกฏเกณฑ์แห่งเวทมนต์ได้ถูกบัญญัติขึ้นใหม่ เป็นเหตุให้เวทมนต์กับเงินกลายมาเป็นสิ่งเดียวกัน ราล์ฟแล,17.0,จบ,25.0,https://cdn.readawrite.com/articles/300/299120/thumbnail/small.gif,6.0,"ผจญภัย,ย้อนยุค,ลึกลับ,สงคราม,นิยายแฟนตาซี,เวทมนตร์",Arcane Calls ศึกเวทเงินตรา,https://www.readawrite.com/a/cz6y6a,1193,,,,,,0.0,0.0,3.75,4.0,3.75,3.8,2.3,2.4,2.9,3.0,3.8,3.8
489,เฉิงโจว,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1, จะเกิดอะไรขึ้น เมื่อไซอิ๋วเกิดการวิบัตตตต คณะอัญเชิญพะไตรปิฎก -ถังเสวียนจ้าง ตือหงอเหนิง ซัวหงอเจ๋ง,1.0,จบ,0.0,https://cdn.readawrite.com/articles/324/323760/thumbnail/small.gif,0.0,จิวยี่น้อยหัดเเต่งงง,ซีโหยวจี ภาค สี่หนุ่มหล่ออัญเชิญพระไตรปิฎก,https://www.readawrite.com/a/cz7jaa,155,,,,,,0.0,0.0,1.25,3.0,1.25,1.8,1.1,1.2,1.4,1.5,1.8,1.9
490,แรมกาล,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,198,"นาฬิกาพกโบราณที่ฉันขโมยมา แทนที่มันจะส่งเสียงติ๊ก ๆ ดันส่งเสียงหลอน ๆ ออกมาว่า ""ข้าคือแจ็ค เดอะริปเป",157.0,จบ,96.0,https://cdn.readawrite.com/articles/330/329699/thumbnail/small.gif,48.0,"ย้อนยุค,จอมโจร,ลอนดอน,แจ็ค เดอะริปเปอร์,นักสืบ",Lady Moon... โจรสาวทะลุมิติ [จบแล้ว],https://www.readawrite.com/a/cz7o4y,20600,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
491,D.I.T.D,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,เวทมนต์จะไม่เป็นเพียงแค่ความฝันอีกต่อไป เมื่อพวกเขาได้สร้างมันขึ้นมาได้สำเร็จ แต่เบื้องหลังของการสร้,0.0,จบ,1.0,https://cdn.readawrite.com/articles/358/357578/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,เวทมนตร์",โลกของจิตใจ,https://www.readawrite.com/a/cz8bvi,58,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
492,Chu Z,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,ผมเป็นมังกร ส่วนเธอเป็นมนุษย์ แต่ผมไม่ชอบมนุษย์ และเราต้องล้มกริฟฟิน,4.0,จบ,5.0,https://cdn.readawrite.com/articles/371/370069/thumbnail/small.gif,0.0,"มังกร,นิยายรัก,แฟนตาซี,เบาสมอง",Matt Up Your Mind เลือกมั้ย ท่านชายแม็ตต์,https://www.readawrite.com/a/cz8m3e,386,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
493,NAGI CHAN,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,81,"ฉันต้องมาตายเพราะไอ้พระเจ้าเฮงซวย แถมได้เกิดเป็น""นางร้าย""อีก",384.0,จบ,10.0,https://cdn.readawrite.com/articles/373/372726/thumbnail/small.gif,53.0,#เวทย์มนต์,Holy Magic นางร้ายตัวประกอบ,https://www.readawrite.com/a/cz8o9b,16472,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
494,Purusann,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,จะเกิดอะไรขึ้น ถ้าทุกสิ่งที่คุณเคยอธิษฐานไปจะมีคนไปตามล่ามันคืน!,0.0,จบ,1.0,https://cdn.readawrite.com/articles/380/379487/thumbnail/small.gif,0.0,"ผจญภัย,นิยายแฟนตาซี,เวทมนตร์,เฮเลล,อันดัม,อีวี่,โรงงานกระท่อม,ฟอลเลน",The wish reapers [เหล่านักล่าคำอธิษฐาน],https://www.readawrite.com/a/cz8trh,50,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
495,Lady Weiss แพนเค้กอวกาศทะยานฟ้า,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,88,ภายหลังมนุษยชาติถูกกวาดล้าง โรซาเลีย ผู้กล้าที่พ่ายแพ้จอมมารจึงขอแก้ตัวใหม่กับเทพีผู้สร้างโลกในเส้นเ,228.0,จบ,124.0,https://cdn.readawrite.com/articles/385/384210/thumbnail/small.gif,41.0,"นิยายแฟนตาซี,ปีศาจ,ผจญภัย,ตลก,จอมมาร,ผู้กล้า",The Hero Who Failed ข้าคือผู้กล้าที่ทะลุมิติไปยังโลกคู่ขนาน,https://www.readawrite.com/a/cz8xmf,17571,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
496,The Red King,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,9,เรื่องนี้ทำขึ้นเพื่อความบันเทิง,14.0,จบ,12.0,https://cdn.readawrite.com/articles/401/400912/thumbnail/small.gif,5.0,"นิยายแฟนตาซี,ดราม่า,สงคราม,นิยายสืบสวน",V,https://www.readawrite.com/a/cz9c9m,1882,,,,,,0.0,0.0,3.75,5.0,3.75,4.2,2.5,2.7,3.1,3.3,4.2,4.2
497,Cat the killer,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,168,พวกเรานั้นเผ่าพันธุ์เดียวกัน แต่พวกเรานั้นไม่ได้เกิดมาคู่กัน ปีศาจคู่กับนางฟ้า ความมืดคู่กับแสงสว่าง,415.0,จบ,21.0,https://cdn.readawrite.com/articles/409/409000/thumbnail/small.gif,88.0,"ต่อสู้,นิยายรัก,แอบรัก,สงคราม,ต่างโลก,ปีศาจ,แวมไพร์,กษัตริย์,ราชวงศ์,เจ้าชาย,เจ้าหญิง,เวทมนตร์,สัตว์ประหลาด",พันธสัญญายมทูต,https://www.readawrite.com/a/cz9iup,21793,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
498,Miracle Friday,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,9,เรื่องราวของเด็กสาวธรรมดาที่โคจรมาพบกับเด็กสาวผู้ลึกลับ ชีวิตและความรักของเธอที่แสนธรรมดาก็เปลี่ยนไป,64.0,จบ,38.0,https://cdn.readawrite.com/articles/413/412905/thumbnail/small.gif,8.0,"นิยายแฟนตาซี,ปีศาจ,โรงเรียน,ลึกลับ,สยองขวัญ,Girl Love/Yuri",ก้านธูปกับปริศนามรณะ (Yuri + Lightnovel) [Palo Publishing],https://www.readawrite.com/a/cz9m2a,4213,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
499,Miya.,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,นี่คือนิยามของแม่มดรุ่นใหม่! เรื่องราวของสาวสวยทั้ง5คน ที่บังเอิญมีชะตากรรมร่วมกันแถมยังต้องระวังที่,2.0,จบ,2.0,https://cdn.readawrite.com/articles/425/424126/thumbnail/small.gif,0.0,"เวทมนตร์,นิยายแฟนตาซี,ผจญภัย,ลึกลับ,ปีศาจ,เวทย์มนต์",Secret of the Witches,https://www.readawrite.com/a/cz9v7v,46,,,,,,0.0,0.0,1.25,1.0,1.25,1.2,1.0,1.0,1.0,1.0,1.2,1.2
500,LanzaDeLuz,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,0,...ไกร เด็กหนุ่มธรรมดาๆได้รับแหวนประจำตระกูลจากพ่อในวันครบรอบวันเกิดอายุ ๒๒ ปีของเขา ในคืนนั้นเขาถูก,6.0,จบ,3.0,https://cdn.readawrite.com/articles/387/386006/thumbnail/small.gif,0.0,"นิยายแฟนตาซี,ย้อนยุค,สงคราม,เวทมนตร์",ยุคันตวาต ภาคที่ ๑ ลมสิ้นยุค (แฟนตาซีอิงประวัติศาสตร์),https://www.readawrite.com/a/cz903q,466,,,,,,0.0,0.0,1.25,4.0,2.5,2.6,1.6,1.7,1.9,2.1,2.6,2.7
501,K.S. Nebel,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,อาร์ลันชายวัย 55 ปีได้เสียชีวิตจากการถูกมอนสเตอร์ทำร้าย หลังจากที่เขาตายไปเขาไม่ได้ไปสวรรค์หรือนรก แ,13.0,จบ,3.0,https://cdn.readawrite.com/articles/457/456617/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,เวทมนตร์,ย้อนเวลา",I\'m The best manager ผมนี่แหละผู้จัดการที่เก่งที่สุดในโลก,https://www.readawrite.com/a/dzamq7,561,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
502,映月 อิ๋งเยว่,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2,"""พี่รอง ท่านว่าพี่ใหญ่ชอบเขาหรือไม่?"" น้องหญิงถามเขาอย่างใครรู้ ""เจ้าแน่ใจหรืออวี้เอ๋อร์?"" ""ข้าเอาเป",16.0,จบ,4.0,https://cdn.readawrite.com/articles/469/468441/thumbnail/small.gif,2.0,"นิยายแฟนตาซี,ผจญภัย,ย้อนยุค,ต่างโลก,นิยายจีนโบราณ,นิยายโรแมนติก,Boy Love/Yaoi",ที่ปรึกษาคุณชาย,https://www.readawrite.com/a/dzawe1,612,,,,,,0.0,0.0,2.5,4.0,3.75,3.4,2.0,2.2,2.6,2.7,3.4,3.5
503,孙玉华 《ซุนอู้ฮว๋า》,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,มีคนเคยว่าไว้ 'ยิ่งรักมากยิ่งเกลียดมาก' ข้ารักท่านขนาดนี้เหตุใดข้าจะเกลียดท่านมิได้ คราก่อนข้ายอมเป็,6.0,จบ,26.0,https://cdn.readawrite.com/articles/475/474367/thumbnail/small.gif,2.0,"เวทมนตร์,ปีศาจ,ลึกลับ,นิยายแฟนตาซี,ย้อนยุค",เพลิงเเค้นจอมนาง,https://www.readawrite.com/a/dzb28c,1076,,,,,,0.0,0.0,2.5,4.0,2.5,3.0,1.8,1.9,2.2,2.4,3.0,3.1
504,Minena,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,28,พรหรอ? ดูเหมือนว่าฉันจะได้ของเล่นใหม่แล้วสิ(^^)​,87.0,จบ,2.0,https://cdn.readawrite.com/articles/545/544809/thumbnail/small.gif,20.0,"พร,พระเจ้า,อนิเมะ",เมื่อฉันได้รับพรจากพระเจ้า,https://www.readawrite.com/a/dzcopy,3406,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
505,ราชาจอมมาร,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,1,ฉันหรอ จอมมาร: นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3.0,จบ,3.0,https://cdn.readawrite.com/articles/546/545189/thumbnail/small.gif,1.0,"นิยายแฟนตาซี,ผจญภัย",ฉันหรอ จอมมาร,https://www.readawrite.com/a/dzcp1t,351,,,,,,0.0,0.0,1.25,3.0,2.5,2.2,1.4,1.5,1.7,1.8,2.2,2.3
506,สโนไวท์กับชายฉกรรจ์ทั้ง7,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,2, สิ่งมีชีวิตปริศนา....มาพร้อมคลื่นยักษ์ ผู้เริ่มเรื่องและ.....จุดจบของเรื่อง,0.0,จบ,1.0,https://cdn.readawrite.com/articles/594/593798/thumbnail/small.gif,0.0,"เงือก,ชรักช,เบล",The mad เส้นขนาน,https://www.readawrite.com/a/dzdtpn,106,,,,,,0.0,0.0,1.25,2.0,1.25,1.5,1.0,1.0,1.1,1.2,1.5,1.5
507,White cane,นิยายแฟนตาซี/Sci-Fi/ไลท์โนเวล,3,“เจ้ามังกรชั่ว จุดจบของเจ้ามาถึงแล้ว !” เมื่อยายแก่แม่มดถลกกระโปรงมาถึงหัวเข่า แกเปิดพรึ,2.0,จบ,1.0,https://cdn.readawrite.com/articles/599/598259/thumbnail/small.gif,2.0,"มังกร,ตลก,ฮา,เวทมนตร์,ย้อนยุค",เรื่องสั้น ตำนานแม่มดผู้ปราบมังกร (นิยายตลก),https://www.readawrite.com/a/dzdxd4,927,,,,,,0.0,0.0,2.5,4.0,1.25,2.6,1.6,1.7,1.9,2.1,2.6,2.6
